Year,Make,Model,Engine,code,Master Make,Cyclinders,Size,Fuel Type
2015,Audi,Audi,TTS Quattro,4 Cylinders 1 2.0L FI Turbo DOHC,1,"","",2.0,4,,,34801301
2015,Autocar,Autocar,Xpeditor,6 Cylinders 11.9 Natural Gas,"","","",11.9,6,Natural Gas,Natural Gas,35173803
2015,Autocar,Autocar,Xpeditor,6 Cylinders 11.9 Turbo Diesel,"","","",11.9,6,Diesel,Diesel,35173804
2015,Autocar,Autocar,Xpeditor,6 Cylinders 8.9L MFI Turbo Dsl,"","","",8.9,6,Diesel,Diesel,35173805
2015,Autocar,Autocar,Xpeditor,6 Cylinders 8.9L Natural Gas,"","","",8.9,6,Natural Gas,Natural Gas,35173802
2015,Autocar,Autocar,Xpert,6 Cylinders 6.7L MFI Turbo Dsl,"","","",6.7,6,Diesel,Diesel,35895102
2015,Autocar,Autocar,Xpert,6 Cylinders 8.9L MFI Turbo Dsl,"","","",8.9,6,Diesel,Diesel,35895104
2015,Autocar,Autocar,Xpert,6 Cylinders 8.9L Natural Gas,"","","",8.9,6,Natural Gas,Natural Gas,35895103
2015,Autocar,Autocar,Xspotter Off Road,6 Cylinders 6.7L Turbo Diesel,"","","",6.7,6,Diesel,Diesel,35424403
2015,Autocar,Autocar,Xspotter On Road,6 Cylinders 10.8 MFI Turbo Dsl,"","","",10.8,6,Diesel,Diesel,35424502
2015,Autocar,Autocar,Xspotter On Road,6 Cylinders 6.7L MFI Turbo Dsl,"","","",6.7,6,Diesel,Diesel,35424504
2015,Autocar,Autocar,Xspotter On Road,6 Cylinders 8.9L Natural Gas,"","","",8.9,6,Natural Gas,Natural Gas,35424503
2015,Blue Bird,Blue Bird,All American FE AAC2810-3006,6 Cylinders 6.7L MFI Turbo Dsl,"","","",6.7,6,Diesel,Diesel,35203202
2015,Blue Bird,Blue Bird,All American FE AAC3007-3108,6 Cylinders 6.7L MFI Turbo Dsl,"","","",6.7,6,Diesel,Diesel,35203302
2015,Blue Bird,Blue Bird,All American FE AAC3401-3502,6 Cylinders 6.7L MFI Turbo Dsl,"","","",6.7,6,Diesel,Diesel,35203502
2015,Blue Bird,Blue Bird,All American FE AAC3503-3604,6 Cylinders 6.7L MFI Turbo Dsl,"","","",6.7,6,Diesel,Diesel,35837802
2015,Blue Bird,Blue Bird,All American FE AAC3707-3808,6 Cylinders 6.7L MFI Turbo Dsl,"","","",6.7,6,Diesel,Diesel,35838002
2015,Blue Bird,Blue Bird,All American FE AAC3904-4100,6 Cylinders 6.7L MFI Turbo Dsl,"","","",6.7,6,Diesel,Diesel,35837902
2015,Blue Bird,Blue Bird,All American RE AAC3109-3400,6 Cylinders 6.7L MFI Turbo Dsl,"","","",6.7,6,Diesel,Diesel,35203402
2015,Blue Bird,Blue Bird,All American RE AAC3109-3400,6 Cylinders 8.9L MFI Turbo Dsl,"","","",8.9,6,Diesel,Diesel,35203404
2015,Blue Bird,Blue Bird,All American RE AAC3109-3400,6 Cylinders 8.9L Natural Gas,"","","",8.9,6,Natural Gas,Natural Gas,35203403
2015,Blue Bird,Blue Bird,All American RE AAC3503-3604,6 Cylinders 6.7L MFI Turbo Dsl,"","","",6.7,6,Diesel,Diesel,35203602
2015,Blue Bird,Blue Bird,All American RE AAC3503-3604,6 Cylinders 8.3L MFI Turbo Dsl,"","","",8.3,6,Diesel,Diesel,35203605
