Year,Make,Model,Sub Model,Code1,Engine,code 2,Make',Cyclinders,Vin,Vin Size,Size,Fuel Type
2015,Audi,Audi,TT Quattro,TT Quattro,Base,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CETA - 4 valve DOHC,CETA,,,2.0,4,Gas,4,Gas,128258,11243
2015,Audi,Audi,TT Quattro S,TT Quattro,S,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CDMA - 4 valve DOHC,CDMA,,,2.0,4,Gas,4,Gas,128259,11070
2015,Autocar LLC.,Autocar LLC.,Xpeditor,Xpeditor,Base,L6 - 8.9L 8849cc 540ci CNG type ISL-G - 4 valve ,ISL-G,,,8.9,6,Natural Gas,6,Natural Gas,136573,14891
2015,Autocar LLC.,Autocar LLC.,Xpeditor,Xpeditor,Base,L6 - 8.9L 8849cc 540ci DIESEL MFI Turbocharged type ISL 8.9 - 4 valve ,ISL,,,8.9,6,Diesel,6,Diesel,136573,14888
2015,Autocar LLC.,Autocar LLC.,Xpeditor,Xpeditor,Base, 6 - 11.9L 726ci CNG type ISX 11.9G - ,ISX,,,11.9,6,Natural Gas,6,Natural Gas,136573,13292
2015,Autocar LLC.,Autocar LLC.,Xpeditor,Xpeditor,Base, 6 - 11.9L 726ci DIESEL type ISX 11.9 - ,ISX,,,11.9,6,Diesel,6,Diesel,136573,13276
2015,Autocar LLC.,Autocar LLC.,Xpert,Xpert,Base,L6 - 8.9L 8849cc 540ci CNG type ISL-G - 4 valve ,ISL-G,,,8.9,6,Natural Gas,6,Natural Gas,141610,14891
2015,Autocar LLC.,Autocar LLC.,Xpert,Xpert,Base,L6 - 8.9L 8849cc 540ci DIESEL MFI Turbocharged type ISL 8.9 - 4 valve ,ISL,,,8.9,6,Diesel,6,Diesel,141610,14888
2015,Autocar LLC.,Autocar LLC.,Xpert,Xpert,Base,L6 - 6.7L 408ci DIESEL MFI Turbocharged type ISB 6.7 - 4 valve ,ISB,,,6.7,6,Diesel,6,Diesel,141610,14094
2015,Autocar LLC.,Autocar LLC.,Xspotter Off Road,Xspotter Off Road,Base,L6 - 6.7L 408ci DIESEL type QSB 6.7 - ,QSB,,,6.7,6,Diesel,6,Diesel,142582,15096
2015,Autocar LLC.,Autocar LLC.,Xspotter On Road,Xspotter On Road,Base,L6 - 8.9L 8849cc 540ci CNG type ISL-G - 4 valve ,ISL-G,,,8.9,6,Natural Gas,6,Natural Gas,137249,14891
2015,Autocar LLC.,Autocar LLC.,Xspotter On Road,Xspotter On Road,Base,L6 - 6.7L 408ci DIESEL MFI Turbocharged type ISB 6.7 - 4 valve ,ISB,,,6.7,6,Diesel,6,Diesel,137249,14094
2015,Autocar LLC.,Autocar LLC.,Xspotter On Road,Xspotter On Road,Base,L6 - 10.8L 10834cc 661ci DIESEL MFI Turbocharged type ISM 10.8 - 4 valve ,ISM,,,10.8,6,Diesel,6,Diesel,137249,12991
2015,Bentley,Bentley,Continental GT,Continental,GT,W12 - 6.0L 5998cc 366ci FLEX DI Turbocharged - 4 valve DOHC,,,,6.0,12,Flex,12,Flex,127523,7236
2015,Bentley,Bentley,Continental GTC,Continental,GTC,W12 - 6.0L 5998cc 366ci FLEX DI Turbocharged - 4 valve DOHC,,,,6.0,12,Flex,12,Flex,127527,7236
2015,Bentley,Bentley,Continental GTC Speed,Continental,GTC Speed,W12 - 6.0L 5998cc 366ci FLEX DI Turbocharged - 4 valve DOHC,,,,6.0,12,Flex,12,Flex,127528,7236
2015,Bentley,Bentley,Continental GTC V8,Continental,GTC V8,V8 - 4.0L 3993cc 243ci GAS DI Turbocharged - 4 valve DOHC,,,,4.0,8,Gas,8,Gas,127529,7358
