2015,Audi,Audi,allroad Premium,2.0L 1984CC L4 FI Turbo VIN: CPMB-Flex,CPMB-Flex,2.0,4,Flex,4,Flex,1103435,1519183
2015,Audi,Audi,allroad Premium Plus,2.0L 1984CC L4 FI Turbo VIN: CPMB-Flex,CPMB-Flex,2.0,4,Flex,4,Flex,1103438,1519184
2015,Audi,Audi,allroad Prestige,2.0L 1984CC L4 FI Turbo VIN: CPMB-Flex,CPMB-Flex,2.0,4,Flex,4,Flex,1103441,1519185
2015,Autocar LLC.,Autocar LLC.,Xpeditor,8.9L 8900CC L6 VIN: 6V-92N,6V-92N,8.9,6,,6,,1262415,1538945
2015,Autocar LLC.,Autocar LLC.,Xpeditor,11.9L 726CI 6 Nat. Gas VIN: ISX 11.9G,ISX 11.9G,11.9,6,Natural Gas,6,Natural Gas,1235307,1533690
2015,Autocar LLC.,Autocar LLC.,Xpeditor,11.9L 726CI 6 Diesel VIN: ISX 11.9,ISX 11.9,11.9,6,Diesel,6,Diesel,1235304,1533689
2015,Autocar LLC.,Autocar LLC.,Xpeditor,8.9L 8900CC L6 Diesel Turbo VIN: ISL 8.9,ISL 8.9,8.9,6,Diesel,6,Diesel,1157781,1522747
2015,Autocar LLC.,Autocar LLC.,Xpert,8.9L 8900CC L6 Diesel Turbo VIN: ISL 8.9,ISL 8.9,8.9,6,Diesel,6,Diesel,1514763,1586212
2015,Autocar LLC.,Autocar LLC.,Xpert,6.7L 6691CC L6 Diesel Turbo VIN: ISB 6.7,ISB 6.7,6.7,6,Diesel,6,Diesel,1625640,1589622
2015,Autocar LLC.,Autocar LLC.,Xpert,8.9L 8900CC L6 Nat. Gas VIN: ISL-G,ISL-G,8.9,6,Natural Gas,6,Natural Gas,1422565,1568865
2015,Autocar LLC.,Autocar LLC.,Xspotter Off Road,6.7L 409CI 6 Diesel VIN: QSB 6.7,QSB 6.7,6.7,6,Diesel,6,Diesel,1625826,1589634
2015,Autocar LLC.,Autocar LLC.,Xspotter On Road,6.7L 6691CC L6 Diesel Turbo VIN: ISB 6.7,ISB 6.7,6.7,6,Diesel,6,Diesel,1625919,1589623
2015,Autocar LLC.,Autocar LLC.,Xspotter On Road,10.8L 10834CC L6 Diesel Turbo VIN: ISM 10.8,ISM 10.8,10.8,6,Diesel,6,Diesel,1159365,1523341
2015,Autocar LLC.,Autocar LLC.,Xspotter On Road,8.9L 8900CC L6 Nat. Gas VIN: ISL-G,ISL-G,8.9,6,Natural Gas,6,Natural Gas,1307930,1539548
2015,BMW,BMW,228i,2.0L 1997CC L4 FI Turbo VIN: N20B20A,N20B20A,2.0,4,,4,,1060227,1518595
2015,BMW,BMW,228i,2.0L 1997CC L4 FI Turbo VIN: N26B20A,N26B20A,2.0,4,,4,,1358725,1563816
2015,BMW,BMW,228i xDrive,2.0L 1997CC L4 FI Turbo VIN: N20B20A,N20B20A,2.0,4,,4,,1060233,1518597
2015,BMW,BMW,228i xDrive,2.0L 1997CC L4 FI Turbo VIN: N26B20A,N26B20A,2.0,4,,4,,1364404,1563817
2015,BMW,BMW,320i,2.0L 1997CC L4 FI Turbo VIN: N20B20A,N20B20A,2.0,4,,4,,1107296,1520217
2015,BMW,BMW,320i xDrive,2.0L 1997CC L4 FI Turbo VIN: N20B20A,N20B20A,2.0,4,,4,,1107299,1520218
2015,BMW,BMW,328d,2.0L 1995CC L4 Diesel Turbo VIN: N47D20,N47D20,2.0,4,Diesel,4,Diesel,1106963,1519881
2015,BMW,BMW,328d xDrive,2.0L 1995CC L4 Diesel Turbo VIN: N47D20,N47D20,2.0,4,Diesel,4,Diesel,1106981,1519882
2015,BMW,BMW,328i,2.0L 1997CC L4 FI Turbo VIN: N20B20A,N20B20A,2.0,4,,4,,1107641,1520161
2015,BMW,BMW,328i,2.0L 1997CC L4 FI Turbo VIN: N26B20A,N26B20A,2.0,4,,4,,1360297,1563818
2015,BMW,BMW,328i GT xDrive,2.0L 1997CC L4 FI Turbo VIN: N20B20A,N20B20A,2.0,4,,4,,1107638,1520159
2015,BMW,BMW,328i GT xDrive,2.0L 1997CC L4 FI Turbo VIN: N26B20A,N26B20A,2.0,4,,4,,1423234,1569189
2015,BMW,BMW,328i xDrive,2.0L 1997CC L4 FI Turbo VIN: N26B20A,N26B20A,2.0,4,,4,,1106696,1520160
2015,BMW,BMW,328i xDrive,2.0L 1997CC L4 FI Turbo VIN: N20B20A,N20B20A,2.0,4,,4,,1107644,1520162
2015,BMW,BMW,335i,3.0L 2979CC L6 FI Turbo VIN: N55B30A,N55B30A,3.0,6,,6,,1107647,1520163
2015,BMW,BMW,335i GT xDrive,3.0L 2979CC L6 FI Turbo VIN: N55B30A,N55B30A,3.0,6,,6,,1107455,1520164
